nodeA,nodeB,label,wcn,wjc,wpa,waa
1003,1139,1,2,0.018518519,1780,1.442695041
1003,2973,1,2,0.090909091,60,0.444463243
1139,2973,1,2,0.021978022,267,0.656917478
1003,1429,1,5,0.147058824,980,2.967511388
1003,2310,1,5,0.243902439,440,2.840897847
1003,3638,1,2,0.093023256,600,1.149102415
1429,2310,1,2.333333333,0.1,1078,1.923945564
1429,3638,1,4.333333333,0.166666667,1470,3.880887596
2310,3638,1,5,0.196078431,660,3.138914347
1003,2852,1,0,0,580,0
1003,3150,1,0,0,80,0
1004,1934,1,0,0,287,0
1005,2749,1,10.5,0.626865672,980,9.402063723
1096,2749,1,10.25,0.386792453,1780,9.426570239
2706,2749,1,18.25,0.506944444,2620,17.86394623
2749,3064,1,13.25,0.609195402,1400,11.96506533
1005,2012,1,13.75,0.591397849,2205,12.5793821
2012,2706,1,9,0.573248408,5895,27.49524642
2012,2749,1,10.25,0.683333333,900,8.820270571
1006,1325,1,4,0.326530612,651,4.862747404
1006,2622,1,4.5,0.418604651,546,6.150347569
1325,2622,1,6.5,0.236363636,806,4.48022441
1006,4013,1,4.5,0.580645161,294,5.844180961
1325,4013,1,5.333333333,0.363636364,434,4.98244811
1006,1726,1,3.666666667,0.229166667,588,3.532248069
1006,2112,1,5.5,0.392857143,168,3.732681616
1006,3351,1,2.333333333,0.112903226,882,1.669911029
1006,3713,1,3.5,0.08045977,1407,2.048810549
1006,3955,1,8,0.146341463,3045,5.407768611
1008,1348,1,2,0.086956522,63,0.679246544
1008,3844,1,2,0.1,54,0.647030906
1348,3844,1,2,0.052631579,378,1.442695041
1008,1430,1,0,0,3,0
1009,1517,1,5,0.03875969,256,2.790553133
1009,3664,1,5,0.833333333,10,1.028846298
1517,3664,1,2,0.015503876,640,1.820478453
1010,3567,1,6,0.115384615,570,1.595235514
3482,3567,1,6,0.075949367,1596,2.164042561
1010,3729,1,6,0.375,30,1.595235514
3482,3729,1,6,0.139534884,84,2.164042561
1012,1670,1,2,0.545454545,48,3.913186767
1012,2523,1,3,0.75,18,3.263173494
1012,3606,1,3,0.75,18,3.263173494
1670,2523,1,3,0.6,24,3.49828841
1670,3606,1,3,0.6,24,3.49828841
2523,3606,1,2,0.8,9,1.938035911
1012,3541,1,4,0.363636364,36,1.820478453
1670,3541,1,4,0.307692308,48,2.055593369
1013,1056,1,31,0.271929825,339,7.845630948
1013,3436,1,32,0.603773585,153,6.756473646
1014,1274,1,5.666666667,0.386363636,234,6.234053841
1014,1318,1,3,0.140625,1365,5.469729806
1014,3639,1,6.5,0.317073171,117,4.097405131
1274,1318,1,5,0.384615385,210,5.540851631
1274,3639,1,2.5,0.625,18,1.379336001
1318,3639,1,7,0.378378378,105,4.523630365
1014,3940,1,12,0.292682927,156,3.348663759
1318,3940,1,12,0.324324324,140,3.253020368
1017,1542,1,2,0.666666667,4,1.820478453
1017,3859,1,2,0.666666667,4,1.820478453
1542,3859,1,2,0.666666667,4,1.820478453
1018,1208,1,4,0.102564103,4125,4.684365574
1018,1372,1,2.25,0.243243243,165,3.03771136
1018,2281,1,2.25,0.243243243,165,3.03771136
1018,2860,1,2.25,0.12,1419,3.625417873
1018,3923,1,2.25,0.152542373,891,3.553729356
1372,1450,1,2.25,0.191489362,215,3.095674726
1372,2281,1,2,0.888888889,25,2.224389721
1372,2860,1,2,0.170212766,215,2.812096234
1372,3923,1,2,0.258064516,135,2.740407717
1450,2281,1,2.25,0.191489362,215,3.095674726
1450,2860,1,2.6,0.152941176,1849,4.618689231
1450,3923,1,2.25,0.130434783,1161,3.611692722
2281,2860,1,2,0.170212766,215,2.812096234
2281,3923,1,2,0.258064516,135,2.740407717
2860,3923,1,2,0.115942029,1161,3.32811423
1018,2475,1,10,0.227272727,396,2.051199026
2475,2588,1,8.5,0.120567376,1560,4.232813359
1018,3044,1,10,0.277777778,132,2.051199026
2588,3044,1,10,0.07518797,520,2.835784921
1018,3184,1,7,0.35,264,2.835472828
2588,3184,1,7,0.103703704,1040,3.583852914
1018,3587,1,0,0,660,0
1020,1676,1,10,0.638297872,616,9.12822971
1020,2084,1,8,0.285714286,812,4.876935498
1020,2154,1,7.333333333,0.5,756,6.859208205
1676,2084,1,4.5,0.18,638,2.68840496
1676,2154,1,6,0.4,594,5.367002003
2084,2154,1,8.5,0.309090909,783,5.158335397
1020,3111,1,6,0.45,672,5.582847745
1676,3111,1,10,0.444444444,528,5.955121208
2154,3111,1,14,0.56,648,8.425051645
1020,3751,1,13,0.302325581,448,4.038677075
3111,3751,1,13,0.333333333,384,3.860664657
1021,1242,1,5.5,0.073825503,4329,2.455461703
1021,1715,1,4,0.121212121,2496,2.583498059
1242,1715,1,5.666666667,0.097701149,7104,3.763854168
1242,3196,1,4.6,0.102222222,12987,6.759925442
1715,3196,1,3.75,0.255681818,7488,10.58282673
1021,4031,1,11.5,0.370967742,936,4.923957954
1021,1998,1,2,0.028169014,1287,0.757846363
1021,2395,1,2,0.039215686,507,0.567156984
1998,2395,1,2,0.088888889,429,1.114169396
1023,1201,1,3,0.142857143,80,2.164042561
1023,2599,1,4,0.19047619,60,2.485339738
1201,2599,1,5,0.833333333,12,1.642293694
1023,1322,1,0,0,20,0
1023,2438,1,4.5,0.264705882,340,1.834184145
1023,2861,1,7,0.075812274,5220,6.47142423
2438,2861,1,4.75,0.069090909,4437,5.452034558
1023,3576,1,5.333333333,0.32,620,3.773719331
2438,3576,1,6.5,0.276595745,527,2.930114263
1023,3810,1,6.5,0.276595745,560,2.552530504
1023,4037,1,0,0,100,0
1024,1775,1,0,0,1,0
1025,2066,1,0,0,228,0
1025,3021,1,0,0,24,0
1027,2563,1,0,0,4,0
1027,3992,1,0,0,12,0
1029,1961,1,5.2,0.40625,1014,6.766172265
1029,3407,1,3.2,0.5,182,4.430274724
1029,3635,1,3.333333333,0.322580645,962,5.651593155
1961,2464,1,5.2,0.388059701,1131,6.935644255
1961,3216,1,5.2,0.464285714,702,6.621331479
1961,3407,1,4.4,0.488888889,273,5.330085176
1961,3635,1,3.857142857,0.36,1443,6.856265822
2464,3407,1,2.8,0.411764706,203,3.824834264
2464,3635,1,3.4,0.261538462,1073,5.119584151
2617,3407,1,6,0.2,1008,8.665951619
3216,3407,1,3.2,0.666666667,126,4.285433939
3216,3635,1,3.333333333,0.37037037,666,5.506752369
3407,3635,1,2.6,0.302325581,259,3.514025072
1030,1200,1,4,0.038095238,714,1.200406514
1030,2154,1,9,0.142857143,2754,6.610192626
1200,2154,1,7,0.212121212,189,1.510336423
1030,1461,1,2,0.036036036,1020,2.68536491
1030,3432,1,2,0.038461538,306,2.076734652
1030,3571,1,2,0.038095238,408,2.276759824
1461,3432,1,2,0.333333333,30,1.674194561
1461,3571,1,2,0.307692308,40,1.874219733
3432,3571,1,2,0.666666667,12,1.265589475
1030,2783,1,7,0.147887324,4284,4.772166094
1030,3196,1,3.153846154,0.189814815,11934,9.601704672
1715,2783,1,9,0.174757282,2688,3.81608515
2783,3196,1,6.5,0.08496732,4914,2.995260656
2154,3657,1,15,0.319148936,567,3.236435191
1030,3183,1,14,0.134615385,408,4.529216344
3183,3657,1,14,0.608695652,84,3.020672845
1030,3626,1,2,0.014814815,3672,0.392167134
1030,3783,1,0,0,102,0
1031,1048,1,8,0.727272727,40,1.902636108
1031,3927,1,7,0.202898551,528,4.630912535
1048,3927,1,7,0.102941176,330,3.185837293
1031,3564,1,13,0.09352518,1056,3.091783675
3564,3927,1,5.875,0.247368421,8712,13.94102841
1033,1059,1,0,0,2,0
1033,2193,1,0,0,4,0
1034,2624,1,0,0,36,0
1036,1240,1,20,0.19138756,2010,8.961597915
1036,1398,1,20.5,0.226519337,1730,9.112799031
1036,3672,1,10.5,0.677419355,230,4.016027056
1240,3672,1,13.75,0.25462963,4623,13.43139511
1398,3672,1,10.16666667,0.326203209,3979,15.30107456
1037,2579,1,6,0.391304348,528,3.649479788
1037,2588,1,7.25,0.182389937,4290,7.534480671
2015,2579,1,9,0.2,1200,4.084451194
1038,1076,1,2,0.03125,378,1.820478453
1038,1970,1,6,0.857142857,12,1.442695041
1076,1970,1,6,0.09375,126,3.083390054
1039,2640,1,2,0.235294118,45,1.895963744
1039,2812,1,2,0.571428571,15,1.501090011
1039,3204,1,2,0.285714286,36,1.837568774
2640,2812,1,2,0.210526316,75,2.222437531
2640,3204,1,3,0.346153846,180,5.128408006
2812,3204,1,2,0.25,60,2.164042561
1042,3671,1,0,0,180,0
1042,4028,1,0,0,225,0
1045,3585,1,0,0,8,0
1046,1057,1,2,0.5,9,0.531745171
1046,3482,1,3,0.068181818,126,2.164042561
1057,3482,1,3,0.068181818,126,2.164042561
1047,3496,1,0,0,3,0
1049,1708,1,12,0.06,2134,4.54707818
1049,3081,1,12,0.631578947,143,2.275744549
1050,2294,1,4,0.114285714,68,0.932301087
1050,2743,1,4,0.054794521,144,1.125065656
1051,1429,1,10,0.082644628,3577,2.023618697
1051,2681,1,8,0.038277512,10147,2.044977749
1051,1547,1,0,0,657,0
1051,2462,1,6,0.12,2044,2.843556183
1051,2617,1,4.8,0.111111111,10512,5.915222809
1052,2171,1,10,0.263157895,374,2.658725857
1052,3005,1,10,0.172413793,714,3.189289889
1054,1579,1,3.5,0.388888889,70,1.7309817
1054,1949,1,3.5,0.056,610,2.515006261
1054,3611,1,3,0.285714286,85,1.569762096
1579,1949,1,4.5,0.203007519,1708,10.17320613
1579,3611,1,3.333333333,0.333333333,238,3.406347615
1949,3611,1,2.833333333,0.124087591,2074,7.10271658
1054,3625,1,0,0,5,0
1055,2997,1,0,0,150,0
1056,2212,1,0,0,452,0
2483,2883,1,19.5,0.619047619,1100,8.946146873
2483,3764,1,12.33333333,0.544117647,1188,8.846554359
1056,3776,1,12.5,0.091911765,18080,7.591279336
2883,3776,1,12.5,0.135869565,4000,6.346036961
1056,2955,1,0,0,113,0
1056,3112,1,32,0.27826087,452,8.098715817
3112,3436,1,32,0.603773585,204,6.756473646
1056,3563,1,31,0.264957265,565,7.845630948
3436,3563,1,31,0.563636364,255,6.545333845
1056,3691,1,16.5,0.277310924,791,8.439579356
3436,3691,1,16.5,0.578947368,357,7.139282254
1060,3130,1,0,0,117,0
1062,3218,1,2,0.5,6,0.470754911
1062,3577,1,2,0.028169014,207,1.820478453
3218,3577,1,2,0.028571429,138,1.442695041
1062,3996,1,0,0,3,0
1065,1447,1,3.2,0.8,121,4.757127344
1065,2559,1,6,0.685714286,275,7.589270875
1065,2670,1,3.5,0.191780822,693,4.754575628
1065,3531,1,6,0.666666667,286,7.634960687
1447,2559,1,5.75,0.676470588,275,7.073786042
1447,2670,1,3.25,0.180555556,693,4.305569299
1447,3531,1,5.75,0.657142857,286,7.122990455
2559,2670,1,5.5,0.255813953,1575,7.319278161
2559,3531,1,3.428571429,0.615384615,650,11.42250004
2670,3531,1,5.5,0.252873563,1638,7.368482574
1065,2439,1,4.666666667,0.378378378,308,4.317123377
1065,2859,1,3,0.642857143,220,5.298681435
1066,1332,1,6.5,0.464285714,204,4.211408644
1066,2698,1,6,0.266666667,444,4.546888512
1332,3149,1,6,0.444444444,187,3.87370927
2698,3149,1,6.5,0.288888889,407,4.848851243
1067,3567,1,0,0,190,0
1068,1172,1,5,0.128205128,399,1.374537889
1071,2036,1,6.666666667,0.444444444,513,5.776497723
1071,2171,1,5.2,0.590909091,594,8.300194887
2036,2171,1,7,0.525,418,5.929406147
2036,3005,1,8.333333333,0.416666667,798,7.654289168
1071,3147,1,7,0.381818182,783,6.241340794
2171,3147,1,7.333333333,0.44,638,6.394249217
3005,3147,1,8,0.347826087,1218,7.559245549
1071,2402,1,9,0.160714286,810,2.392853271
2402,3005,1,5.5,0.154929577,1260,4.143609697
1071,3139,1,6,0.413793103,81,3.171255057
3130,3139,1,6,0.050420168,351,1.800609771
1072,2151,1,0,0,935,0
1072,2528,1,2,0.033333333,748,1.820478453
1072,3900,1,2,0.111111111,34,0.525394622
2528,3900,1,2,0.044444444,88,0.691952513
1073,1633,1,0,0,224,0
1073,1772,1,10,0.256410256,1288,4.425538544
1073,2982,1,12.5,0.260416667,2520,5.325263754
1073,3165,1,12.33333333,0.2,7448,10.1650243
1772,2982,1,17.5,0.52238806,1035,7.405005334
1073,2553,1,5,0.169491525,224,3.684483257
1073,3450,1,3.666666667,0.148648649,1344,3.086985618
3450,3626,1,5,0.169491525,864,2.370870709
3450,3920,1,6.5,0.282608696,576,3.120666508
1073,3837,1,0,0,56,0
1073,3892,1,7,0.064814815,2968,2.174672271
1074,1087,1,4,0.1,1590,2.900639
1074,2533,1,4.333333333,0.087248322,4664,3.772056153
1074,1686,1,3,0.026548673,848,0.766866656
1074,3454,1,3,0.019480519,5194,1.36535884
1686,3454,1,2,0.036363636,392,0.428006261
1074,2270,1,2,0.015748031,2332,0.428868043
1074,2753,1,0,0,106,0
1075,1219,1,4,0.32,120,1.727393267
1075,2307,1,4,0.183486239,1800,5.133781199
1219,2307,1,7.5,0.157894737,540,3.438958177
1219,3445,1,6.5,0.12037037,636,3.202248629
1076,1411,1,6,0.173913043,567,4.277595739
1076,1583,1,3,0.166666667,2016,5.061649044
1411,1583,1,6,0.307692308,288,3.744071841
1076,2646,1,6,0.173913043,504,4.321764896
1411,2646,1,3.333333333,0.714285714,72,3.880723323
1583,2646,1,6,0.307692308,256,3.854616624
1076,1580,1,2,0.026666667,882,0.488478673
1076,2409,1,4,0.148148148,2898,4.719058139
1076,2560,1,5.5,0.134146341,1260,3.029525232
1076,3845,1,2,0.075949367,1071,1.568545216
2409,3845,1,4.2,0.338709677,782,5.932345677
2560,3845,1,4.333333333,0.361111111,340,3.372346853
1076,3327,1,6,0.045801527,4410,1.715998005
1077,1673,1,0,0,95,0
1080,1099,1,5.25,0.84,168,6.098744499
1080,1365,1,5.5,0.785714286,228,6.190280566
1080,1517,1,5.75,0.171641791,1536,8.481091781
1099,1365,1,4.5,0.9,266,8.379383955
1099,1517,1,8.166666667,0.355072464,1792,16.40655412
1365,1517,1,8,0.342857143,2432,16.23231538
1080,2407,1,5,0.869565217,144,5.931655904
1080,3591,1,4.5,0.9,108,5.095308621
1365,2407,1,5,0.862068966,228,8.131766728
1365,3591,1,4.8,0.888888889,171,7.563979276
1517,2407,1,6.2,0.226277372,1536,11.94093962
1517,3591,1,5.6,0.208955224,1152,10.56062625
2407,3591,1,3.4,0.894736842,108,5.488949609
1081,3741,1,0,0,150,0
1082,2337,1,0,0,4,0
1083,3862,1,0,0,7,0
1084,1384,1,11,0.305555556,210,2.393843982
1384,3951,1,11,0.105769231,686,3.203273438
1084,2214,1,6,0.367346939,600,4.566141498
1084,2797,1,5.666666667,0.5,150,3.889215542
1084,3196,1,6.333333333,0.131944444,3510,5.037471433
2214,2797,1,2.333333333,0.291666667,100,1.654506934
2214,3196,1,4.25,0.125,2340,4.652130454
2797,3196,1,4,0.099173554,585,3.127477263
2797,3951,1,6.666666667,0.196078431,490,5.446330779
1086,3518,1,0,0,1,0
1087,1650,1,5.5,0.423076923,180,2.63313115
1087,3034,1,4.428571429,0.2,2115,9.218843434
1087,2860,1,7,0.122807018,645,1.838881177
2533,2860,1,7,0.081395349,1892,2.524716322
1087,3706,1,2,0.043010753,1185,0.831571595
1088,2536,1,2.5,0.714285714,15,3.117026921
1088,3039,1,2.5,0.714285714,15,3.117026921
2536,3039,1,2,0.8,9,2.232442506
2536,4052,1,2.5,0.714285714,15,3.117026921
3039,4052,1,2.5,0.714285714,15,3.117026921
1089,1259,1,2,0.047619048,448,0.567156984
1089,1654,1,5,0.078125,1056,1.846346865
1259,1654,1,5,0.108695652,462,1.429998338
1089,1536,1,6,0.117647059,640,1.330123448
1089,1685,1,2,0.222222222,160,4.464885012
1089,2833,1,2,0.222222222,160,4.464885012
1089,3437,1,2,0.222222222,160,4.464885012
1089,3578,1,2,0.222222222,160,4.464885012
1089,3730,1,2,0.222222222,160,4.464885012
1685,2833,1,2,0.888888889,25,3.920663094
1685,3437,1,2,0.888888889,25,3.920663094
1685,3578,1,2,0.888888889,25,3.920663094
1685,3730,1,2,0.888888889,25,3.920663094
2833,3437,1,2,0.888888889,25,3.920663094
2833,3578,1,2,0.888888889,25,3.920663094
2833,3730,1,2,0.888888889,25,3.920663094
3437,3578,1,2,0.888888889,25,3.920663094
3437,3730,1,2,0.888888889,25,3.920663094
3578,3730,1,2,0.888888889,25,3.920663094
1089,2270,1,4,0.153846154,704,1.863706312
2270,2302,1,8.5,0.153153153,1980,4.360870378
2270,2590,1,8.5,0.2125,1298,4.090245233
1089,2481,1,4.5,0.053571429,4384,2.085393553
2302,2481,1,5.833333333,0.155555556,12330,10.63564789
2481,2590,1,6.8,0.174358974,8083,8.861527306
1089,2454,1,0,0,96,0
1089,2792,1,7,0.212121212,64,3.366288429
1089,3131,1,2,0.060606061,224,1.820478453
2792,3131,1,7,0.875,14,2.001997673
1089,2808,1,11,0.106796117,2304,2.438559655
1090,3599,1,13,0.52,315,6.41230897
1754,2025,1,10.75,0.401869159,2187,12.03801939
1754,3599,1,3.5,0.233333333,189,1.759798659
2025,3599,1,12.5,0.287356322,567,6.724293274
1090,2542,1,10,0.517241379,630,6.906004248
1090,3209,1,19,0.387755102,225,4.31159757
2025,3209,1,19,0.223529412,405,4.962595875
1090,3791,1,9,0.364864865,1350,6.156559609
1090,2914,1,3.2,0.101910828,5085,3.876138188
1091,2032,1,6,0.545454545,32,2.117736743
1091,3208,1,5,0.277777778,64,2.275598067
2032,3208,1,2.333333333,0.35,128,3.436608333
1091,2210,1,0,0,164,0
1092,1949,1,17,0.261538462,1586,6.48657317
1092,3556,1,17.5,0.159090909,2730,7.24345491
1092,3333,1,9.5,0.130136986,1755,3.780672146
1093,2867,1,0,0,2,0
1094,1470,1,0,0,280,0
1096,3565,1,4,0.041237113,890,1.027796685
1096,2012,1,11,0.507692308,4005,16.40149045
2012,3064,1,16.5,0.584070796,3150,15.18862517
1096,3516,1,7.25,0.241666667,3560,8.773319949
2012,3516,1,16.5,0.392857143,1800,6.985019954
2706,3516,1,20,0.235294118,5240,9.668417564
1096,2498,1,10,0.188679245,1958,5.355499333
1096,2673,1,4,0.083333333,712,1.86471028
1096,2873,1,3.333333333,0.05,10146,4.741062552
1096,3489,1,13.5,0.254716981,1602,6.037111295
2706,3489,1,9.4,0.330985915,2358,13.68333671
1096,2788,1,10,0.111111111,178,2.692825081
2788,3516,1,10,0.243902439,80,2.222316216
1096,3766,1,5,0.054945055,356,1.053755853
2873,3766,1,5,0.043103448,456,1.111158108
1096,4080,1,2,0.017391304,2403,0.910239227
1097,1422,1,3.75,0.714285714,112,4.497842827
1097,2369,1,4.75,0.422222222,312,6.00850743
1097,3598,1,4,0.421052632,256,5.081938596
1097,3816,1,4,0.842105263,104,4.617321025
1422,2369,1,4.5,0.36,546,5.896788777
1422,3598,1,4.25,0.386363636,448,5.610574347
1422,3816,1,4.25,0.68,182,5.145956776
2369,3598,1,5.25,0.308823529,1248,7.388543239
2369,3816,1,5.25,0.428571429,507,6.831002153
3598,3816,1,4.2,0.5,416,6.613608098
1097,3570,1,4,0.231884058,496,5.024740327
3570,3598,1,4.5,0.195652174,1984,6.265378082
3570,3816,1,4.5,0.246575342,806,5.800760511
1098,1247,1,0,0,1,0
1099,1581,1,13.5,0.428571429,700,6.195964714
1365,1581,1,14.5,0.432835821,950,6.621308981
1099,2407,1,4.2,0.875,168,7.01253021
1099,3568,1,4,0.8,112,4.997922305
1365,3568,1,5,0.769230769,152,6.126344146
1517,3568,1,5.75,0.171641791,1024,8.572615998
2407,3568,1,3.75,0.833333333,96,4.810231838
1099,3591,1,4,0.909090909,126,6.480203931
3568,3591,1,3.5,0.875,72,4.363755799
1100,2884,1,0,0,450,0
1100,3244,1,0,0,300,0
1100,3865,1,0,0,5,0
1104,1656,1,2,0.071428571,54,0.374033997
1104,2518,1,2,0.00952381,418,0.600203257
1656,2518,1,2,0.008510638,5643,1.820478453
1106,2502,1,2,0.666666667,4,1.820478453
1106,3819,1,2,0.666666667,4,1.820478453
2502,3819,1,2,0.666666667,4,1.820478453
1107,1477,1,11,0.241758242,595,4.241160164
1107,3602,1,4.5,0.272727273,189,1.723334483
1107,3694,1,8.2,0.165991903,1694,10.59729737
1477,3602,1,12.5,0.225225225,2295,5.148897136
3602,3694,1,10.33333333,0.117424242,6534,9.616841249
1107,2210,1,6.666666667,0.425531915,287,4.761970577
1107,3375,1,4.333333333,0.464285714,154,2.836228684
1107,4018,1,6,0.315789474,357,4.542490058
2210,3375,1,7.666666667,0.37704918,902,5.566208709
3375,3694,1,5,0.057915058,5324,4.580944092
3375,4018,1,7,0.295774648,1122,5.361189707
3694,4018,1,6.75,0.186206897,12342,13.5685108
1109,2108,1,28,0.549019608,450,5.716806009
1109,3165,1,26,0.189781022,1330,6.790920671
1110,2352,1,0,0,3,0
1110,2709,1,3,0.071428571,120,0.956786967
1110,3743,1,3,0.125,66,0.807847524
2709,3743,1,2,0.033333333,880,1.442695041
1111,1145,1,5,0.108695652,546,1.053755853
1145,2873,1,6.666666667,0.287769784,2964,9.706894372
1111,1618,1,9,0.191489362,588,2.831921824
1111,2754,1,2,0.033333333,840,0.506169739
1111,3169,1,8,0.195121951,483,2.375793635
1112,1312,1,0,0,318,0
1112,1861,1,0,0,192,0
1113,1178,1,7,0.189189189,1615,4.66000798
1113,1239,1,6.5,0.206349206,799,2.660957754
1113,1363,1,4,0.048780488,1122,0.838454083
1113,3196,1,6.5,0.098484848,1989,2.734196803
1116,1655,1,9.5,0.4,1679,9.513653114
1116,2568,1,9,0.356435644,1817,9.097105556
1116,3598,1,4.4,0.407407407,736,5.880859152
1116,3649,1,9.5,0.404255319,1656,9.50333822
1655,2155,1,10,0.396039604,2117,10.29209122
1655,3598,1,8,0.307692308,2336,7.806885117
2155,2568,1,9.5,0.355140187,2291,9.875543658
2155,3649,1,8.4,0.42,2088,10.79567466
2568,3598,1,6.166666667,0.336363636,2528,9.323691663
3598,3649,1,8,0.310679612,2304,7.796570223
1116,2531,1,4,0.142857143,138,0.965452553
1117,1327,1,16,0.090909091,4470,3.271750049
1327,3564,1,10,0.071428571,19668,5.645285506
1117,2357,1,0,0,1440,0
1117,3805,1,21,0.525,330,4.294171939
1118,3867,1,4,0.2,110,1.134313968
2450,3867,1,4,0.093023256,363,1.668129566
1119,2757,1,0,0,33,0
1120,2535,1,0,0,25,0
1121,3152,1,2,0.0625,162,1.116221253
1121,3858,1,2,0.064516129,135,1.027796685
3152,3858,1,2,0.2,30,0.600203257
1126,2302,1,0,0,90,0
1127,3827,1,2,0.666666667,4,1.820478453
1127,4079,1,2,0.666666667,4,1.820478453
3827,4079,1,2,0.666666667,4,1.820478453
1128,1544,1,13,0.590909091,42,3.785686791
1128,2394,1,2,0.051282051,630,1.820478453
1544,2394,1,13,0.419354839,60,4.205700891
1128,1554,1,5,0.138888889,462,1.184972359
1128,1872,1,11,0.126436782,1407,3.508218878
1554,1872,1,5,0.117647059,1474,3.116638365
1129,2054,1,0,0,9,0
1131,1370,1,7,0.421686747,1254,9.032124103
1131,2243,1,7.2,0.423529412,1386,9.370088302
1370,1710,1,7.25,0.254385965,1824,7.567140897
1370,2243,1,3,0.794117647,399,7.124992829
1710,2243,1,7.5,0.25862069,2016,7.894812349
1370,1849,1,6,0.244897959,589,3.453755739
1849,2243,1,6,0.235294118,651,3.525804972
1710,3000,1,8.5,0.17,480,4.096479845
1131,3926,1,15,0.078534031,8316,3.278895666
1710,3926,1,9.5,0.086757991,12096,5.593978024
1131,3237,1,0,0,66,0
1132,2569,1,7,0.118644068,171,1.910708943
1356,2569,1,7,0.175,114,1.723949821
1132,1644,1,14.33333333,0.530864198,1938,10.81487718
1644,2302,1,12,0.41025641,3060,11.91856553
1644,2590,1,12.75,0.607142857,2006,12.56415688
1132,4017,1,13,0.590909091,741,9.684558933
1644,4017,1,12,0.782608696,442,8.61819619
2302,4017,1,12,0.356435644,1170,9.115342458
2590,4017,1,13.33333333,0.588235294,767,9.881333557
1133,1470,1,18,0.120805369,1680,3.458873342
1133,3162,1,18,0.094736842,2172,3.637274873
1133,1599,1,2.666666667,0.5,72,2.319172761
1133,2149,1,4,0.48,168,3.835817582
1133,2392,1,5.333333333,0.470588235,276,4.896358422
1133,2899,1,6.666666667,0.263157895,792,7.417789412
1599,2149,1,4,0.631578947,84,3.463736291
1599,2392,1,5.333333333,0.571428571,138,4.52427713
1599,2899,1,6.666666667,0.285714286,396,6.921681024
2149,2392,1,6,0.5,322,5.137152364
1134,2979,1,2,0.333333333,25,1.820478453
1134,4051,1,5,0.833333333,10,2.790553133
2979,4051,1,5,0.833333333,10,2.790553133
1135,1225,1,7,0.152173913,312,2.264608172
1135,1312,1,0,0,2067,0
1135,1656,1,2,0.030769231,1053,1.242669869
1135,1741,1,7,0.106060606,1131,2.264608172
1741,2467,1,8,0.163265306,609,2.168680245
1137,1501,1,5,0.454545455,506,5.076101996
1137,2930,1,6.285714286,0.656716418,1034,12.55539752
1137,3528,1,8.25,0.507692308,968,8.863978855
1137,3864,1,5,0.571428571,308,4.966879211
1501,2307,1,5.666666667,0.303571429,2070,9.06456677
1501,3864,1,4,0.444444444,322,4.207322927
2307,2930,1,8.428571429,0.437037037,4230,16.47975484
2307,3528,1,8.25,0.248120301,3960,9.739154583
2307,3864,1,5,0.194174757,1260,5.842054939
1137,2791,1,5.25,0.807692308,110,5.316273249
1137,3911,1,5.5,0.785714286,176,5.485618893
2307,2791,1,9,0.382978723,450,9.14338882
2307,3911,1,9.25,0.385416667,720,9.409976211
2791,2930,1,2.5,0.196078431,235,2.925679896
2791,3776,1,8,0.195121951,800,8.451000375
2791,3911,1,2.75,0.916666667,40,2.728872193
2930,3776,1,8.5,0.165048544,7520,9.591202324
2930,3911,1,3.25,0.240740741,376,3.869074142
3776,3911,1,8.25,0.198795181,1280,8.742479018
1138,1899,1,3,0.176470588,72,0.729771844
1138,3244,1,5.5,0.154929577,720,3.158261637
1899,3244,1,2,0.125,360,3.884273827
1139,1889,1,26,0.164556962,6319,5.135706062
1139,4038,1,26,0.106557377,13973,6.079501948
1139,2577,1,0,0,534,0
1139,3076,1,2,0.022222222,178,1.820478453
1139,3523,1,2,0.022222222,178,1.820478453
3076,3523,1,2,0.666666667,4,0.444463243
1139,3661,1,3,0.019354839,6052,0.850735476
1139,3777,1,10.5,0.153284672,4361,4.809206492
1141,2524,1,0,0,134,0
1141,3386,1,5,0.03968254,4087,1.039029187
1142,2419,1,2,0.095238095,120,0.606826151
1142,3531,1,6,0.133333333,520,3.083390054
2419,3531,1,6,0.193548387,156,1.970752433
1142,3444,1,15.5,0.525423729,860,8.518487261
1143,1991,1,11.66666667,0.603448276,688,7.800465722
1143,3226,1,12,0.638297872,2236,13.77264814
1143,3926,1,12.6,0.375,5418,13.88301062
1145,1363,1,4.25,0.186813187,1716,3.735395649
1145,1913,1,3.75,0.161290323,1768,3.69601973
1145,2450,1,3.666666667,0.189655172,858,2.631862729
1363,1913,1,2.5,0.07518797,4488,2.52457253
1363,2450,1,3,0.06122449,2178,1.5515355
1145,1708,1,2.5,0.0456621,5044,2.467844807
1145,2296,1,4,0.071428571,806,0.758581516
1708,2296,1,4.5,0.081081081,6014,5.96924996
1145,2364,1,3.666666667,0.239130435,546,2.498126599
1145,2593,1,4.75,0.246753247,1352,4.432505062
2364,2593,1,4.666666667,0.194444444,1092,3.353520805
2593,3978,1,3.5,0.115702479,4004,3.970701853
1146,2086,1,0,0,850,0
1146,3813,1,6,0.382978723,527,4.815795927
1147,1279,1,3,0.230769231,24,2.164042561
1147,4022,1,3,0.75,6,1.169613736
1279,4022,1,2,0.153846154,36,1.820478453
1148,1502,1,8,0.155339806,2574,3.569292543
1148,3333,1,7.666666667,0.272189349,5265,11.10959317
